Sample,ROI,Depolarization_Start_Time_s,Peak_Time_s,Amplitude,APD50_s,APD90_s,APD50_90_Ratio,Upstroke_Time_s,Repolarization_Time_s,Repolarization_Level
CRISPH222P_PreISO011,#9 (Mono - Tx Red),5.865,5.975,0.006940004004720236,0.25,0.33999999999999986,0.7352941176470591,0.10999999999999943,6.205,0.0022068757813405024
CRISPH222P_PreISO011,#9 (Mono - Tx Red),6.295,6.415,0.0075809462045392725,0.25,0.33999999999999986,0.7352941176470591,0.1200000000000001,6.635,0.002041556819115611
CRISPH222P_PreISO011,#9 (Mono - Tx Red),7.155,7.296,0.007227947011835456,0.2909999999999995,0.4009999999999998,0.7256857855361587,0.14100000000000001,7.556,0.001881932819069609
CRISPH222P_PreISO011,#9 (Mono - Tx Red),7.686,7.786,0.007711929018528782,0.25,0.3699999999999992,0.6756756756756771,0.09999999999999964,8.056,0.001700849213642468
CRISPH222P_PreISO011,#9 (Mono - Tx Red),9.067,9.177,0.006546831316812477,0.23000000000000043,0.3100000000000005,0.741935483870968,0.10999999999999943,9.377,0.0022046263395916763
CRISPH222P_PreISO011,#10 (Mono - Tx Red),0.32,0.44,0.008382484933211545,0.25999999999999995,0.37099999999999994,0.7008086253369272,0.12,0.691,0.0028097065456088055
CRISPH222P_PreISO011,#10 (Mono - Tx Red),0.781,0.901,0.007947122128510679,0.22999999999999987,0.32999999999999996,0.6969696969696967,0.12,1.111,0.002935848237919921
CRISPH222P_PreISO011,#10 (Mono - Tx Red),1.201,1.351,0.008522183458501248,0.27,0.3599999999999999,0.7500000000000003,0.1499999999999999,1.561,0.002989437335840457
CRISPH222P_PreISO011,#10 (Mono - Tx Red),1.691,1.781,0.00838941304427269,0.23099999999999987,0.33099999999999974,0.6978851963746225,0.08999999999999986,2.022,0.0024327151673963054
CRISPH222P_PreISO011,#10 (Mono - Tx Red),2.132,2.262,0.00898660137542598,0.27,0.33999999999999986,0.7941176470588239,0.1299999999999999,2.472,0.002803057502504403
CRISPH222P_PreISO011,#10 (Mono - Tx Red),2.592,2.732,0.00873311558166693,0.27,0.33999999999999986,0.7941176470588239,0.14000000000000012,2.932,0.0027989184116823176
CRISPH222P_PreISO011,#10 (Mono - Tx Red),3.513,3.673,0.009680626853323658,0.27,0.3799999999999999,0.7105263157894739,0.16000000000000014,3.893,0.002684895891926961
CRISPH222P_PreISO011,#10 (Mono - Tx Red),3.983,4.113,0.008345267510216886,0.27,0.3500000000000001,0.7714285714285712,0.13000000000000034,4.333,0.0026661169489380324
CRISPH222P_PreISO011,#10 (Mono - Tx Red),4.443,4.563,0.008414244454276057,0.25100000000000033,0.4010000000000007,0.6259351620947629,0.1200000000000001,4.844,0.002573695982867643
CRISPH222P_PreISO011,#10 (Mono - Tx Red),4.914,5.024,0.008368593003327353,0.27000000000000046,0.3600000000000003,0.7500000000000007,0.11000000000000032,5.274,0.0032186043210392866
CRISPH222P_PreISO011,#10 (Mono - Tx Red),5.404,5.524,0.009149753840667359,0.23000000000000043,0.2999999999999998,0.7666666666666685,0.1200000000000001,5.704,0.0031490332564839867
CRISPH222P_PreISO011,#10 (Mono - Tx Red),5.865,5.965,0.00820509146677812,0.25,0.2999999999999998,0.8333333333333338,0.09999999999999964,6.165,0.003193776129286786
CRISPH222P_PreISO011,#10 (Mono - Tx Red),6.295,6.425,0.00922475219814601,0.2400000000000002,0.40000000000000036,0.6,0.1299999999999999,6.695,0.0025718895612473437
CRISPH222P_PreISO011,#10 (Mono - Tx Red),7.195,7.296,0.00875570020393101,0.23099999999999987,0.37099999999999955,0.6226415094339627,0.10099999999999998,7.566,0.002948998803571214
CRISPH222P_PreISO011,#10 (Mono - Tx Red),7.686,7.776,0.009255062720153244,0.25,0.41999999999999993,0.5952380952380953,0.08999999999999986,8.106,0.002552130219439803
CRISPH222P_PreISO011,#10 (Mono - Tx Red),8.126,8.226,0.008737151189532461,0.2400000000000002,0.3500000000000014,0.6857142857142835,0.10000000000000142,8.476,0.003109208043953129
CRISPH222P_PreISO011,#10 (Mono - Tx Red),9.047,9.167,0.008589004675863276,0.2400000000000002,0.3200000000000003,0.75,0.11999999999999922,9.367,0.0032450962618760454
CRISPH222P_PreISO011,#10 (Mono - Tx Red),9.517,9.637,0.008218065182449781,0.28000000000000114,0.391,0.7161125319693123,0.120000000000001,9.908,0.0032507188837786966
CRISPH222P_PreISO010,#1 (Mono - Tx Red),0.09,0.21,0.008299248405399487,0.26,0.31999999999999995,0.8125000000000001,0.12,0.41,0.005783891089650896
CRISPH222P_PreISO010,#1 (Mono - Tx Red),0.57,0.641,0.008642361475474246,0.281,0.3610000000000001,0.7783933518005539,0.07100000000000006,0.931,0.00535995386941941
CRISPH222P_PreISO010,#1 (Mono - Tx Red),1.081,1.161,0.009258809671907803,0.21999999999999997,0.48,0.4583333333333333,0.08000000000000007,1.561,0.004901846361276699
CRISPH222P_PreISO010,#1 (Mono - Tx Red),2.542,2.612,0.00956612869648244,0.26000000000000023,0.33000000000000007,0.7878787878787884,0.07000000000000028,2.872,0.005416021934781334
CRISPH222P_PreISO010,#1 (Mono - Tx Red),3.022,3.102,0.008960195500728685,0.2400000000000002,0.391,0.6138107416879801,0.08000000000000007,3.413,0.0049971901550551374
CRISPH222P_PreISO010,#1 (Mono - Tx Red),3.493,3.603,0.010611174309142763,0.27,0.3400000000000003,0.7941176470588229,0.11000000000000032,3.833,0.005270959882974484
CRISPH222P_PreISO010,#1 (Mono - Tx Red),3.963,4.103,0.00883167935949323,0.2599999999999998,0.41000000000000014,0.6341463414634139,0.13999999999999968,4.373,0.005157163109941469
CRISPH222P_PreISO010,#1 (Mono - Tx Red),4.944,5.044,0.00853348860008618,0.25,0.34999999999999964,0.714285714285715,0.09999999999999964,5.294,0.005069755885367196
CRISPH222P_PreISO010,#1 (Mono - Tx Red),6.415,6.495,0.009067702048394178,0.2599999999999998,0.3099999999999996,0.8387096774193552,0.08000000000000007,6.725,0.005336245093533035
CRISPH222P_PreISO010,#1 (Mono - Tx Red),6.865,6.955,0.008283001455374956,0.2400000000000002,0.351,0.6837606837606844,0.08999999999999986,7.216,0.005097532629899928
CRISPH222P_PreISO010,#1 (Mono - Tx Red),7.336,7.416,0.008206511135041663,0.27999999999999936,0.33000000000000007,0.8484848484848464,0.08000000000000007,7.666,0.005156896959781966
CRISPH222P_PreISO010,#1 (Mono - Tx Red),8.306,8.386,0.008671072334237848,0.261000000000001,0.35100000000000087,0.7435897435897446,0.08000000000000007,8.657,0.005296419249485112
CRISPH222P_PreISO010,#1 (Mono - Tx Red),8.777,8.897,0.008318631170807906,0.2400000000000002,0.370000000000001,0.6486486486486475,0.120000000000001,9.147,0.005244739042056383
CRISPH222P_PreISO010,#1 (Mono - Tx Red),9.257,9.367,0.008912802218743049,0.28000000000000114,0.3200000000000003,0.8750000000000028,0.11000000000000121,9.577,0.004701849672173365
CRISPH222P_PreISO010,#2 (Mono - Tx Red),1.561,1.621,0.008081293313676019,0.27,0.3400000000000001,0.7941176470588234,0.06000000000000005,1.901,0.0014484555654243514
CRISPH222P_PreISO010,#2 (Mono - Tx Red),2.052,2.142,0.007233302407529326,0.23999999999999977,0.48999999999999977,0.4897959183673467,0.08999999999999986,2.542,0.001924672891953076
CRISPH222P_PreISO010,#2 (Mono - Tx Red),2.542,2.622,0.007829656239421074,0.26000000000000023,0.33000000000000007,0.7878787878787884,0.08000000000000007,2.872,0.0019862614813823632
CRISPH222P_PreISO010,#2 (Mono - Tx Red),3.483,3.573,0.006155979205020717,0.2999999999999998,0.3599999999999999,0.8333333333333331,0.08999999999999986,3.843,0.0018928000902846047
CRISPH222P_PreISO010,#2 (Mono - Tx Red),3.963,4.083,0.00721041895333884,0.25,0.41999999999999993,0.5952380952380953,0.1200000000000001,4.383,0.001680883609967272
CRISPH222P_PreISO010,#2 (Mono - Tx Red),6.405,6.505,0.00731262628279892,0.2699999999999996,0.35999999999999943,0.75,0.09999999999999964,6.765,0.0016206904456111523
CRISPH222P_PreISO010,#2 (Mono - Tx Red),6.855,6.955,0.007499630558288179,0.25,0.4509999999999996,0.5543237250554328,0.09999999999999964,7.306,0.0016115395531838364
CRISPH222P_PreISO010,#2 (Mono - Tx Red),7.336,7.446,0.007059995102613396,0.2699999999999996,0.3199999999999994,0.8437500000000002,0.10999999999999943,7.656,0.0017998641482051296
CRISPH222P_PreISO010,#2 (Mono - Tx Red),7.816,7.926,0.00766334519650631,0.2500000000000009,0.4500000000000002,0.5555555555555574,0.11000000000000032,8.266,0.0017014689808431639
CRISPH222P_PreISO010,#2 (Mono - Tx Red),8.306,8.386,0.007947354866731284,0.261000000000001,0.4510000000000005,0.578713968957873,0.08000000000000007,8.757,0.001188882561436997
CRISPH222P_PreISO010,#2 (Mono - Tx Red),9.257,9.387,0.007424960172222618,0.28000000000000114,0.370000000000001,0.7567567567567578,0.13000000000000078,9.627,0.0017763432973485983
CRISPH222P_PreISO010,#3 (Mono - Tx Red),0.12,0.2,0.007022587266250674,0.21000000000000002,0.29,0.7241379310344829,0.08000000000000002,0.41,0.002270202437541572
CRISPH222P_PreISO010,#3 (Mono - Tx Red),0.57,0.691,0.007037487920900814,0.271,0.3610000000000001,0.7506925207756231,0.121,0.931,0.0019581589883310075
CRISPH222P_PreISO010,#3 (Mono - Tx Red),2.042,2.142,0.006753608176187581,0.22999999999999998,0.29000000000000004,0.7931034482758619,0.10000000000000009,2.332,0.001854111582894394
CRISPH222P_PreISO010,#3 (Mono - Tx Red),3.022,3.122,0.007085319675833452,0.23100000000000032,0.29100000000000037,0.7938144329896908,0.10000000000000009,3.313,0.0022235753121267426
CRISPH222P_PreISO010,#3 (Mono - Tx Red),3.513,3.593,0.007061984161527797,0.25,0.33000000000000007,0.7575757575757575,0.08000000000000007,3.843,0.002341698518720249
CRISPH222P_PreISO010,#3 (Mono - Tx Red),5.414,5.524,0.007130474236240957,0.3000000000000007,0.40000000000000036,0.7500000000000011,0.11000000000000032,5.814,0.0020964600066215628
CRISPH222P_PreISO010,#3 (Mono - Tx Red),6.865,6.955,0.006940638062281306,0.2400000000000002,0.32099999999999973,0.7476635514018705,0.08999999999999986,7.186,0.0017272642763278528
CRISPH222P_PreISO010,#3 (Mono - Tx Red),7.336,7.426,0.00665924530508202,0.2699999999999996,0.45999999999999996,0.5869565217391296,0.08999999999999986,7.796,0.0018190316076521149
CRISPH222P_PreISO010,#3 (Mono - Tx Red),7.826,7.906,0.00684185940038657,0.21999999999999975,0.35000000000000053,0.6285714285714269,0.08000000000000007,8.176,0.002240607122954628
CRISPH222P_PreISO010,#3 (Mono - Tx Red),8.296,8.396,0.006634554535538632,0.2810000000000006,0.35100000000000087,0.8005698005698002,0.10000000000000142,8.647,0.0020870159635244974
CRISPH222P_PreISO010,#3 (Mono - Tx Red),8.797,8.867,0.007191835886888282,0.21999999999999886,0.29999999999999893,0.7333333333333322,0.07000000000000028,9.097,0.001991566758940906
CRISPH222P_PreISO010,#4 (Mono - Tx Red),0.12,0.2,0.008259795384040324,0.21000000000000002,0.32,0.65625,0.08000000000000002,0.44,0.0035805992030800704
CRISPH222P_PreISO010,#4 (Mono - Tx Red),1.061,1.181,0.008462437374159157,0.24,0.45999999999999996,0.5217391304347826,0.1200000000000001,1.521,0.002769145778428547
CRISPH222P_PreISO010,#4 (Mono - Tx Red),1.561,1.631,0.008223909952445421,0.27,0.3600000000000001,0.7499999999999999,0.07000000000000006,1.921,0.003502538154852874
CRISPH222P_PreISO010,#4 (Mono - Tx Red),2.032,2.142,0.008340389513294631,0.22999999999999998,0.33999999999999986,0.6764705882352944,0.10999999999999988,2.372,0.0035778807140818877
CRISPH222P_PreISO010,#4 (Mono - Tx Red),2.522,2.612,0.008254370037941636,0.29000000000000004,0.3900000000000001,0.7435897435897434,0.0900000000000003,2.912,0.0034193433317588583
CRISPH222P_PreISO010,#4 (Mono - Tx Red),3.022,3.112,0.007556742138584791,0.22100000000000009,0.30100000000000016,0.73421926910299,0.0900000000000003,3.323,0.0036170239651216714
CRISPH222P_PreISO010,#4 (Mono - Tx Red),3.993,4.073,0.007826454383769929,0.2200000000000002,0.3400000000000003,0.6470588235294118,0.08000000000000052,4.333,0.003562089425813299
CRISPH222P_PreISO010,#4 (Mono - Tx Red),4.934,5.034,0.008492721692101152,0.2599999999999998,0.33000000000000007,0.7878787878787871,0.09999999999999964,5.264,0.0031178054324101524
CRISPH222P_PreISO010,#4 (Mono - Tx Red),5.424,5.514,0.0081335200171688,0.27999999999999936,0.3899999999999997,0.717948717948717,0.08999999999999986,5.814,0.0034037402973765385
CRISPH222P_PreISO010,#4 (Mono - Tx Red),5.925,6.005,0.0073827840789154504,0.23000000000000043,0.33999999999999986,0.6764705882352956,0.08000000000000007,6.265,0.0032943092534885644
CRISPH222P_PreISO010,#4 (Mono - Tx Red),7.306,7.416,0.007977467095355253,0.3099999999999996,0.3899999999999997,0.7948717948717945,0.11000000000000032,7.696,0.0033236612736477758
CRISPH222P_PreISO010,#4 (Mono - Tx Red),7.806,7.906,0.008262205345844504,0.23999999999999932,0.3099999999999996,0.7741935483870955,0.09999999999999964,8.116,0.003229493006796108
CRISPH222P_PreISO010,#4 (Mono - Tx Red),8.296,8.416,0.0077481872425591725,0.2710000000000008,0.3810000000000002,0.7112860892388468,0.120000000000001,8.677,0.0034271799913149783
CRISPH222P_PreISO010,#4 (Mono - Tx Red),8.757,8.867,0.008210996465032119,0.25,0.33999999999999986,0.7352941176470591,0.11000000000000121,9.097,0.0033811228790644673
CRISPH222P_PreISO010,#4 (Mono - Tx Red),9.267,9.367,0.0077837693395467365,0.27000000000000135,0.41000000000000014,0.6585365853658567,0.10000000000000142,9.677,0.0032032795341515384
CRISPH222P_PreISO010,#5 (Mono - Tx Red),0.06,0.2,0.007387317373388175,0.28,0.33,0.8484848484848485,0.14,0.39,0.008586963836399456
CRISPH222P_PreISO010,#5 (Mono - Tx Red),0.57,0.681,0.007636772156884784,0.251,0.3410000000000001,0.7360703812316713,0.1110000000000001,0.911,0.00784533089576873
CRISPH222P_PreISO010,#5 (Mono - Tx Red),1.551,1.641,0.00825003313567674,0.28,0.33000000000000007,0.8484848484848484,0.09000000000000008,1.881,0.006840541102887432
CRISPH222P_PreISO010,#5 (Mono - Tx Red),2.032,2.142,0.0074133156080492795,0.22999999999999998,0.31000000000000005,0.7419354838709675,0.10999999999999988,2.342,0.0064386034184848945
CRISPH222P_PreISO010,#5 (Mono - Tx Red),2.512,2.612,0.008062045197091973,0.29000000000000004,0.33999999999999986,0.8529411764705886,0.10000000000000009,2.852,0.006021669579243458
CRISPH222P_PreISO010,#5 (Mono - Tx Red),3.012,3.102,0.007554109746185323,0.23099999999999987,0.33099999999999996,0.6978851963746221,0.08999999999999986,3.343,0.005560556463334211
CRISPH222P_PreISO010,#5 (Mono - Tx Red),3.503,3.603,0.008891983131224126,0.2599999999999998,0.33999999999999986,0.7647058823529409,0.10000000000000009,3.843,0.0049267877637848975
CRISPH222P_PreISO010,#5 (Mono - Tx Red),3.943,4.063,0.007600314754922349,0.27,0.3400000000000003,0.7941176470588229,0.11999999999999966,4.283,0.004259152193024677
CRISPH222P_PreISO010,#5 (Mono - Tx Red),4.954,5.034,0.0074398698497954874,0.23000000000000043,0.29000000000000004,0.7931034482758634,0.08000000000000007,5.244,0.0037532829388899893
CRISPH222P_PreISO010,#5 (Mono - Tx Red),5.424,5.524,0.008375709693250853,0.27999999999999936,0.3199999999999994,0.8749999999999997,0.09999999999999964,5.744,0.0036529065664841903
CRISPH222P_PreISO010,#5 (Mono - Tx Red),5.935,5.995,0.007152426302920115,0.23000000000000043,0.3800000000000008,0.6052631578947367,0.0600000000000005,6.315,0.002863631100676491
CRISPH222P_PreISO010,#5 (Mono - Tx Red),6.415,6.515,0.008517992660475027,0.2599999999999998,0.3099999999999996,0.8387096774193552,0.09999999999999964,6.725,0.0027187619289843253
CRISPH222P_PreISO010,#5 (Mono - Tx Red),6.865,6.955,0.007695833358978147,0.2400000000000002,0.4109999999999996,0.5839416058394171,0.08999999999999986,7.276,0.002296505366619124
CRISPH222P_PreISO010,#5 (Mono - Tx Red),7.786,7.896,0.0074919727474981965,0.2699999999999996,0.33999999999999986,0.7941176470588226,0.11000000000000032,8.126,0.002405759011221823
CRISPH222P_PreISO010,#5 (Mono - Tx Red),8.266,8.386,0.007464196857414885,0.29100000000000037,0.37100000000000044,0.784366576819407,0.11999999999999922,8.637,0.0021016833335289853
CRISPH222P_PreISO010,#5 (Mono - Tx Red),8.767,8.877,0.007691981616512896,0.2400000000000002,0.33000000000000007,0.7272727272727277,0.11000000000000121,9.097,0.0015701777903740625
CRISPH222P_PreISO010,#5 (Mono - Tx Red),9.267,9.347,0.00732896091640544,0.2599999999999998,0.3000000000000007,0.8666666666666639,0.08000000000000007,9.567,0.001653213649439916
CRISPH222P_PreISO010,#6 (Mono - Tx Red),0.11,0.22,0.007669187613698027,0.23000000000000004,0.35000000000000003,0.6571428571428571,0.11,0.46,0.0030016197184543508
CRISPH222P_PreISO010,#6 (Mono - Tx Red),0.57,0.671,0.00787930000022892,0.281,0.42100000000000004,0.667458432304038,0.10100000000000009,0.991,0.0030270645356328873
CRISPH222P_PreISO010,#6 (Mono - Tx Red),1.571,1.651,0.007149213453163019,0.27,0.32000000000000006,0.8437499999999999,0.08000000000000007,1.891,0.003353066087158273
CRISPH222P_PreISO010,#6 (Mono - Tx Red),2.052,2.152,0.00702995366109425,0.21999999999999975,0.31999999999999984,0.6874999999999996,0.10000000000000009,2.372,0.003157755582154192
CRISPH222P_PreISO010,#6 (Mono - Tx Red),2.542,2.612,0.007432598822029372,0.27,0.3600000000000003,0.7499999999999993,0.07000000000000028,2.902,0.0032866107810733238
CRISPH222P_PreISO010,#6 (Mono - Tx Red),3.022,3.092,0.0070867054894514,0.22100000000000009,0.29100000000000037,0.7594501718213051,0.07000000000000028,3.313,0.003257318151494767
CRISPH222P_PreISO010,#6 (Mono - Tx Red),3.493,3.603,0.00809798809926815,0.28000000000000025,0.3500000000000001,0.8000000000000005,0.11000000000000032,3.843,0.0031921817430296973
CRISPH222P_PreISO010,#6 (Mono - Tx Red),3.983,4.093,0.006778887448644174,0.23999999999999977,0.3400000000000003,0.7058823529411752,0.10999999999999988,4.323,0.0032792207936538777
CRISPH222P_PreISO010,#6 (Mono - Tx Red),7.336,7.436,0.007322513093248354,0.23999999999999932,0.33999999999999986,0.7058823529411747,0.09999999999999964,7.676,0.002984615201677721
CRISPH222P_PreISO010,#6 (Mono - Tx Red),7.806,7.926,0.007095002540784826,0.2499999999999991,0.29000000000000004,0.8620689655172382,0.1200000000000001,8.096,0.0030699800115676096
CRISPH222P_PreISO010,#6 (Mono - Tx Red),8.306,8.406,0.007457137341864277,0.261000000000001,0.3310000000000013,0.7885196374622356,0.10000000000000142,8.637,0.002828559888773581
CRISPH222P_PreISO010,#6 (Mono - Tx Red),8.777,8.887,0.006780758241435893,0.2400000000000002,0.3500000000000014,0.6857142857142835,0.11000000000000121,9.127,0.002990124749046961
CRISPH222P_PreISO010,#6 (Mono - Tx Red),9.267,9.367,0.007332143185769122,0.27000000000000135,0.3100000000000005,0.8709677419354869,0.10000000000000142,9.577,0.002735956811324677
CRISPH222P_PreISO010,#7 (Mono - Tx Red),0.57,0.651,0.0082507749042778,0.281,0.491,0.5723014256619146,0.08100000000000007,1.061,0.002315119310908142
CRISPH222P_PreISO010,#7 (Mono - Tx Red),1.061,1.151,0.008090092596304194,0.25,0.5,0.5,0.09000000000000008,1.561,0.0025701719503073983
CRISPH222P_PreISO010,#7 (Mono - Tx Red),1.561,1.621,0.008855768793397402,0.27,0.33000000000000007,0.818181818181818,0.06000000000000005,1.891,0.003002685367361678
CRISPH222P_PreISO010,#7 (Mono - Tx Red),2.042,2.122,0.007620542487615876,0.22999999999999998,0.3900000000000001,0.5897435897435895,0.08000000000000007,2.432,0.0027041877786366285
CRISPH222P_PreISO010,#7 (Mono - Tx Red),3.012,3.092,0.007895359951171754,0.2410000000000001,0.33099999999999996,0.7280966767371605,0.08000000000000007,3.343,0.0027147349913768945
CRISPH222P_PreISO010,#7 (Mono - Tx Red),3.503,3.603,0.00896747403751866,0.2599999999999998,0.33999999999999986,0.7647058823529409,0.10000000000000009,3.843,0.00304369390898922
CRISPH222P_PreISO010,#7 (Mono - Tx Red),3.993,4.083,0.008092509374874,0.2200000000000002,0.3900000000000001,0.5641025641025644,0.0900000000000003,4.383,0.0029474352904988827
CRISPH222P_PreISO010,#7 (Mono - Tx Red),4.443,4.553,0.008349247302208719,0.30100000000000016,0.42100000000000026,0.7149643705463182,0.11000000000000032,4.864,0.003053007566600727
CRISPH222P_PreISO010,#7 (Mono - Tx Red),4.934,5.044,0.0084966848766982,0.2599999999999998,0.46999999999999975,0.5531914893617019,0.10999999999999943,5.404,0.0024893933837278875
CRISPH222P_PreISO010,#7 (Mono - Tx Red),6.405,6.505,0.00871707052309579,0.2699999999999996,0.33000000000000007,0.8181818181818167,0.09999999999999964,6.735,0.0026099324355059452
CRISPH222P_PreISO010,#7 (Mono - Tx Red),6.875,6.965,0.008032976529074745,0.23000000000000043,0.37100000000000044,0.6199460916442052,0.08999999999999986,7.246,0.002555720670274472
CRISPH222P_PreISO010,#7 (Mono - Tx Red),7.316,7.416,0.008418128419597902,0.3100000000000005,0.4300000000000006,0.7209302325581397,0.10000000000000053,7.746,0.002491883914370323
CRISPH222P_PreISO010,#7 (Mono - Tx Red),7.826,7.906,0.008311685048308226,0.21999999999999975,0.3200000000000012,0.6874999999999967,0.08000000000000007,8.146,0.002792503864795891
CRISPH222P_PreISO010,#7 (Mono - Tx Red),8.306,8.396,0.00808963729765961,0.261000000000001,0.3410000000000011,0.765395894428153,0.09000000000000163,8.647,0.0025816451025040526
CRISPH222P_PreISO010,#7 (Mono - Tx Red),8.797,8.867,0.0080409589571022,0.21999999999999886,0.3200000000000003,0.6874999999999959,0.07000000000000028,9.117,0.0028619053116411587
CRISPH222P_PreISO010,#7 (Mono - Tx Red),9.247,9.357,0.007883881523294733,0.2900000000000009,0.3200000000000003,0.9062500000000021,0.10999999999999943,9.567,0.0028965139809592412
CRISPH222P_PreISO010,#8 (Mono - Tx Red),0.12,0.24,0.0080691164399492,0.22000000000000003,0.32,0.6875000000000001,0.12,0.44,0.003983509314668882
CRISPH222P_PreISO010,#8 (Mono - Tx Red),0.57,0.681,0.008469243348215045,0.271,0.381,0.7112860892388452,0.1110000000000001,0.951,0.004035989929654587
CRISPH222P_PreISO010,#8 (Mono - Tx Red),1.071,1.161,0.009573124978593903,0.22999999999999998,0.48,0.47916666666666663,0.09000000000000008,1.551,0.0033826875331766544
CRISPH222P_PreISO010,#8 (Mono - Tx Red),1.561,1.661,0.008824310658541959,0.27,0.31000000000000005,0.8709677419354838,0.10000000000000009,1.871,0.0041197724575304925
CRISPH222P_PreISO010,#8 (Mono - Tx Red),2.532,2.602,0.008851543934063458,0.27,0.31999999999999984,0.8437500000000004,0.06999999999999984,2.852,0.004233417922250313
CRISPH222P_PreISO010,#8 (Mono - Tx Red),3.002,3.102,0.00870400070496047,0.2410000000000001,0.40100000000000025,0.6009975062344138,0.10000000000000009,3.403,0.0041421383908235715
CRISPH222P_PreISO010,#8 (Mono - Tx Red),3.513,3.603,0.009633600572527969,0.2400000000000002,0.3500000000000001,0.6857142857142862,0.0900000000000003,3.863,0.003859063629267095
CRISPH222P_PreISO010,#8 (Mono - Tx Red),3.973,4.073,0.008961476401784147,0.2400000000000002,0.3600000000000003,0.6666666666666666,0.10000000000000053,4.333,0.003695456485414847
CRISPH222P_PreISO010,#8 (Mono - Tx Red),4.924,5.034,0.008057266061493991,0.2599999999999998,0.3199999999999994,0.8125000000000009,0.10999999999999943,5.244,0.003958123655665673
CRISPH222P_PreISO010,#8 (Mono - Tx Red),5.404,5.544,0.00914856139772834,0.2999999999999998,0.3799999999999999,0.7894736842105261,0.13999999999999968,5.784,0.0038905611058190673
CRISPH222P_PreISO010,#8 (Mono - Tx Red),5.925,6.045,0.00835698051964588,0.23000000000000043,0.2999999999999998,0.7666666666666685,0.1200000000000001,6.225,0.0037656556032979664
CRISPH222P_PreISO010,#8 (Mono - Tx Red),6.415,6.515,0.008923150070847478,0.25,0.3099999999999996,0.8064516129032269,0.09999999999999964,6.725,0.0038705248428082223
CRISPH222P_PreISO010,#8 (Mono - Tx Red),7.336,7.426,0.008430235821712366,0.27999999999999936,0.33999999999999986,0.8235294117647044,0.08999999999999986,7.676,0.0036465182548339114
CRISPH222P_PreISO010,#8 (Mono - Tx Red),7.816,7.916,0.008714774474079139,0.22999999999999954,0.3199999999999994,0.7187499999999999,0.10000000000000053,8.136,0.0038732492744742845
CRISPH222P_PreISO010,#8 (Mono - Tx Red),8.256,8.406,0.008555110050560262,0.30100000000000016,0.391,0.769820971867008,0.15000000000000036,8.647,0.00379519776707926
CRISPH222P_PreISO010,#8 (Mono - Tx Red),8.767,8.867,0.008769296621006456,0.25,0.3500000000000014,0.7142857142857114,0.10000000000000142,9.117,0.003530935404679576
CRISPH222P_PreISO010,#8 (Mono - Tx Red),9.267,9.347,0.009037915375409612,0.2599999999999998,0.3100000000000005,0.8387096774193528,0.08000000000000007,9.577,0.004000956307697447
CRISPH222P_PreISO010,#9 (Mono - Tx Red),0.12,0.19,0.007354766384644508,0.22000000000000003,0.29,0.7586206896551726,0.07,0.41,0.004399688378361822
CRISPH222P_PreISO010,#9 (Mono - Tx Red),0.57,0.651,0.007489742644803895,0.281,0.381,0.7375328083989502,0.08100000000000007,0.951,0.0038923642858034956
CRISPH222P_PreISO010,#9 (Mono - Tx Red),1.561,1.661,0.008199489185170428,0.27,0.3400000000000001,0.7941176470588234,0.10000000000000009,1.901,0.003981203095803252
CRISPH222P_PreISO010,#9 (Mono - Tx Red),2.532,2.612,0.00781233926974536,0.2799999999999998,0.3500000000000001,0.7999999999999993,0.08000000000000007,2.882,0.004610904012509864
CRISPH222P_PreISO010,#9 (Mono - Tx Red),3.983,4.073,0.007898862109684783,0.22999999999999998,0.36999999999999966,0.6216216216216222,0.0900000000000003,4.353,0.003911204515028285
CRISPH222P_PreISO010,#9 (Mono - Tx Red),4.954,5.044,0.007530893396652152,0.2400000000000002,0.3100000000000005,0.7741935483870962,0.08999999999999986,5.264,0.0038930635745483113
CRISPH222P_PreISO010,#9 (Mono - Tx Red),5.935,6.025,0.007722892106260872,0.23000000000000043,0.4400000000000004,0.5227272727272733,0.09000000000000075,6.375,0.0036968132525385996
CRISPH222P_PreISO010,#9 (Mono - Tx Red),6.405,6.515,0.008778917536945426,0.2699999999999996,0.3899999999999997,0.6923076923076917,0.10999999999999943,6.795,0.0034396454830191497
CRISPH222P_PreISO010,#9 (Mono - Tx Red),6.875,6.965,0.007729746287479635,0.23000000000000043,0.36099999999999977,0.6371191135734088,0.08999999999999986,7.236,0.003925666136342616
CRISPH222P_PreISO010,#9 (Mono - Tx Red),7.286,7.416,0.007564267954667801,0.33000000000000007,0.39000000000000057,0.8461538461538451,0.13000000000000078,7.676,0.003977598261770243
CRISPH222P_PreISO010,#9 (Mono - Tx Red),7.826,7.916,0.006901341010560256,0.21999999999999975,0.28000000000000025,0.7857142857142841,0.09000000000000075,8.106,0.00412825897064573
CRISPH222P_PreISO010,#9 (Mono - Tx Red),8.787,8.877,0.007641947300427511,0.23999999999999844,0.3199999999999985,0.7499999999999986,0.08999999999999986,9.107,0.0038466074389186013
CRISPH222P_PreISO010,#10 (Mono - Tx Red),0.08,0.19,0.006464368616423645,0.26,0.41,0.6341463414634146,0.11,0.49,0.002001131658365154
CRISPH222P_PreISO010,#10 (Mono - Tx Red),0.54,0.661,0.007240354767955924,0.31099999999999994,0.42099999999999993,0.7387173396674585,0.121,0.961,0.001530891114287092
